customer_id,recency_days,frequency,monetary,cluster,segment_name
16861,25,3,772.83,2,Occasional / Low-value
16862,182,4,662.33,1,Lost / Lapsed
16863,1,2,495.72,2,Occasional / Low-value
16864,69,2,409.25,2,Occasional / Low-value
16865,36,1,130.95,2,Occasional / Low-value
16867,324,1,76.74,1,Lost / Lapsed
16868,29,3,393.39,2,Occasional / Low-value
16870,104,1,450.16,2,Occasional / Low-value
16872,62,3,533.11,2,Occasional / Low-value
16873,64,6,7493.77,0,Champions
16874,14,1,217.74,2,Occasional / Low-value
16875,72,6,2139.0,0,Champions
16876,38,1,136.01,2,Occasional / Low-value
16880,128,1,321.78,2,Occasional / Low-value
16883,6,18,2119.86,0,Champions
16884,191,2,644.08,1,Lost / Lapsed
16885,20,1,239.23,2,Occasional / Low-value
16886,91,1,134.0,2,Occasional / Low-value
16887,35,2,465.84,2,Occasional / Low-value
16888,35,3,437.15,2,Occasional / Low-value
16889,32,3,952.23,2,Occasional / Low-value
16890,111,3,285.41,2,Occasional / Low-value
16891,6,7,1247.12,0,Champions
16892,189,2,236.56,1,Lost / Lapsed
16893,1,2,255.84,2,Occasional / Low-value
16894,137,3,1324.06,2,Occasional / Low-value
16895,73,4,902.28,2,Occasional / Low-value
16896,190,1,103.95,1,Lost / Lapsed
16898,3,3,507.56,2,Occasional / Low-value
16899,13,2,439.46,2,Occasional / Low-value
16901,364,1,204.26,1,Lost / Lapsed
16903,15,2,689.04,2,Occasional / Low-value
16904,2,7,1378.1,0,Champions
16905,6,11,1931.72,0,Champions
16906,63,3,869.03,2,Occasional / Low-value
16907,0,5,726.25,2,Occasional / Low-value
16908,357,1,252.59,1,Lost / Lapsed
16911,270,2,255.25,1,Lost / Lapsed
16912,56,4,1904.93,0,Champions
16913,286,2,310.47,1,Lost / Lapsed
16915,21,5,921.5,0,Champions
16916,7,3,547.14,2,Occasional / Low-value
16917,267,1,1466.31,1,Lost / Lapsed
16918,57,10,2144.47,0,Champions
16919,3,14,2529.46,0,Champions
16920,46,1,355.45,2,Occasional / Low-value
16921,77,2,276.88,2,Occasional / Low-value
16922,207,1,611.08,1,Lost / Lapsed
16923,10,13,6130.75,0,Champions
16925,175,1,125.65,1,Lost / Lapsed
16926,6,5,1191.1,0,Champions
16928,8,13,1265.63,0,Champions
16931,4,3,629.4,2,Occasional / Low-value
16932,58,2,278.77,2,Occasional / Low-value
16933,24,7,2618.02,0,Champions
16934,18,4,1160.06,2,Occasional / Low-value
16935,16,3,535.1,2,Occasional / Low-value
16936,20,1,288.49,2,Occasional / Low-value
16937,134,1,202.1,2,Occasional / Low-value
16938,16,5,4306.8,0,Champions
16939,123,3,449.0,2,Occasional / Low-value
16940,85,5,3377.78,0,Champions
16941,246,1,33.0,1,Lost / Lapsed
16943,174,2,482.76,1,Lost / Lapsed
16944,244,1,101.36,1,Lost / Lapsed
16945,28,14,4202.66,0,Champions
16946,18,5,1222.04,0,Champions
16947,97,4,548.73,2,Occasional / Low-value
16948,64,4,433.75,2,Occasional / Low-value
16950,2,8,2605.81,0,Champions
16952,76,3,631.17,2,Occasional / Low-value
16954,14,11,3996.8,0,Champions
16955,3,4,790.74,2,Occasional / Low-value
16958,70,1,809.44,2,Occasional / Low-value
16960,25,5,1536.38,0,Champions
16961,23,2,560.39,2,Occasional / Low-value
16962,44,1,251.04,2,Occasional / Low-value
16964,368,2,207.85,1,Lost / Lapsed
16970,261,1,71.4,1,Lost / Lapsed
16972,17,2,786.25,2,Occasional / Low-value
16973,21,1,127.0,2,Occasional / Low-value
16974,157,2,365.5,1,Lost / Lapsed
16975,58,3,926.12,2,Occasional / Low-value
16977,30,4,496.0,2,Occasional / Low-value
16978,301,2,424.55,1,Lost / Lapsed
16979,18,3,1007.74,2,Occasional / Low-value
16980,63,1,394.37,2,Occasional / Low-value
16983,4,5,1778.97,0,Champions
16984,39,7,6273.45,0,Champions
16985,11,13,5459.04,0,Champions
16986,80,9,3015.55,0,Champions
16987,11,4,910.85,2,Occasional / Low-value
16988,14,1,256.55,2,Occasional / Low-value
16990,57,1,165.0,2,Occasional / Low-value
16991,56,1,1041.21,2,Occasional / Low-value
16992,22,8,3862.19,0,Champions
16993,98,2,1950.95,2,Occasional / Low-value
16996,17,3,666.65,2,Occasional / Low-value
16998,79,1,107.0,2,Occasional / Low-value
17000,31,2,406.3,2,Occasional / Low-value
17001,11,8,2651.23,0,Champions
17002,78,4,1077.82,2,Occasional / Low-value
17003,37,4,830.16,2,Occasional / Low-value
17004,27,2,1012.22,2,Occasional / Low-value
17005,105,2,742.36,2,Occasional / Low-value
17006,27,4,854.54,2,Occasional / Low-value
17007,72,1,230.17,2,Occasional / Low-value
17008,64,1,81.36,2,Occasional / Low-value
17009,186,1,242.06,1,Lost / Lapsed
17011,282,2,400.8,1,Lost / Lapsed
17012,360,1,384.16,1,Lost / Lapsed
17016,211,1,552.4,1,Lost / Lapsed
17017,0,13,5416.35,0,Champions
17018,22,4,1367.6,0,Champions
17019,3,8,2739.59,0,Champions
17020,177,2,935.62,1,Lost / Lapsed
17021,77,6,1182.22,0,Champions
17022,67,1,189.0,2,Occasional / Low-value
17023,52,3,800.18,2,Occasional / Low-value
17025,8,4,1152.87,0,Champions
17026,4,2,54.15,2,Occasional / Low-value
17027,81,3,436.82,2,Occasional / Low-value
17028,216,3,1593.83,1,Lost / Lapsed
17029,17,5,1421.3,0,Champions
17031,13,4,2393.5,0,Champions
17032,182,8,3004.6,0,Champions
17033,32,1,302.65,2,Occasional / Low-value
17034,44,2,538.4,2,Occasional / Low-value
17035,226,2,180.06,1,Lost / Lapsed
17036,18,1,176.9,2,Occasional / Low-value
17038,50,1,630.77,2,Occasional / Low-value
17039,239,1,1954.99,1,Lost / Lapsed
17040,185,1,13.52,1,Lost / Lapsed
17041,32,3,604.71,2,Occasional / Low-value
17043,10,4,881.37,2,Occasional / Low-value
17044,9,11,11013.82,0,Champions
17045,11,2,488.24,2,Occasional / Low-value
17046,79,4,1264.05,2,Occasional / Low-value
17047,66,3,1188.33,2,Occasional / Low-value
17048,72,4,1146.33,2,Occasional / Low-value
17049,10,10,4287.5,0,Champions
17050,10,5,1462.95,0,Champions
17051,81,3,467.25,2,Occasional / Low-value
17055,80,1,239.55,2,Occasional / Low-value
17056,373,1,128.6,1,Lost / Lapsed
17057,231,1,294.74,1,Lost / Lapsed
17059,4,5,2507.49,0,Champions
17062,0,4,669.85,2,Occasional / Low-value
17063,42,6,2177.39,0,Champions
17065,272,2,194.7,1,Lost / Lapsed
17066,361,1,228.34,1,Lost / Lapsed
17067,359,3,454.54,1,Lost / Lapsed
17068,3,27,4608.94,0,Champions
17069,8,6,3084.58,0,Champions
17070,45,1,133.18,2,Occasional / Low-value
17071,16,4,1372.17,0,Champions
17072,260,1,282.05,1,Lost / Lapsed
17074,197,1,203.05,1,Lost / Lapsed
17075,64,6,1407.61,0,Champions
17076,27,3,401.67,2,Occasional / Low-value
17077,213,1,306.0,1,Lost / Lapsed
17080,14,5,669.91,2,Occasional / Low-value
17081,30,4,674.23,2,Occasional / Low-value
17082,29,4,2728.18,0,Champions
17083,44,6,2644.01,0,Champions
17084,31,1,2253.22,2,Occasional / Low-value
17085,11,23,6324.76,0,Champions
17087,372,1,221.53,1,Lost / Lapsed
17089,21,1,128.45,2,Occasional / Low-value
17090,9,6,1105.53,0,Champions
17091,2,11,3983.34,0,Champions
17092,72,7,3817.18,0,Champions
17093,227,1,235.88,1,Lost / Lapsed
17094,58,1,100.2,2,Occasional / Low-value
17095,65,4,1248.09,2,Occasional / Low-value
17096,18,7,2737.05,0,Champions
17097,0,2,386.03,2,Occasional / Low-value
17098,16,3,591.07,2,Occasional / Low-value
17099,168,1,582.17,1,Lost / Lapsed
17101,29,3,885.32,2,Occasional / Low-value
17103,357,1,424.3,1,Lost / Lapsed
17104,58,1,474.03,2,Occasional / Low-value
17106,24,1,491.23,2,Occasional / Low-value
17107,32,4,5259.99,0,Champions
17108,298,1,174.95,1,Lost / Lapsed
17109,41,2,410.42,2,Occasional / Low-value
17110,155,2,347.4,1,Lost / Lapsed
17111,60,1,227.97,2,Occasional / Low-value
17112,137,1,205.17,1,Lost / Lapsed
17113,209,6,2322.59,0,Champions
17115,183,4,1923.99,0,Champions
17116,283,1,389.78,1,Lost / Lapsed
17121,37,1,314.74,2,Occasional / Low-value
17122,23,3,432.18,2,Occasional / Low-value
17123,74,2,631.87,2,Occasional / Low-value
17126,16,4,1065.69,2,Occasional / Low-value
17127,63,5,1155.03,0,Champions
17129,155,1,31.85,1,Lost / Lapsed
17132,87,2,1272.8,2,Occasional / Low-value
17133,109,5,9730.09,0,Champions
17134,77,1,212.1,2,Occasional / Low-value
17135,6,4,814.43,2,Occasional / Low-value
17136,297,1,231.68,1,Lost / Lapsed
17137,51,6,1133.63,0,Champions
17138,24,6,4036.77,0,Champions
17139,24,13,8915.99,0,Champions
17141,53,4,754.33,2,Occasional / Low-value
17142,39,3,704.75,2,Occasional / Low-value
17143,52,2,924.11,2,Occasional / Low-value
17145,147,4,3120.91,0,Champions
17146,70,10,5110.46,0,Champions
17147,87,5,1485.36,0,Champions
17149,86,1,143.1,2,Occasional / Low-value
17150,11,6,1375.65,0,Champions
17151,370,1,231.9,1,Lost / Lapsed
17152,60,1,327.0,2,Occasional / Low-value
17155,162,5,640.76,2,Occasional / Low-value
17156,126,1,591.87,2,Occasional / Low-value
17157,115,17,4832.9,0,Champions
17158,182,2,713.03,1,Lost / Lapsed
17159,112,2,560.71,2,Occasional / Low-value
17160,9,11,6691.13,0,Champions
17161,79,1,856.01,2,Occasional / Low-value
17163,80,2,406.68,2,Occasional / Low-value
17165,16,5,1635.64,0,Champions
17167,14,3,867.11,2,Occasional / Low-value
17168,133,1,400.2,2,Occasional / Low-value
17169,213,1,320.95,1,Lost / Lapsed
17170,9,2,178.68,2,Occasional / Low-value
17171,296,1,159.68,1,Lost / Lapsed
17172,65,2,638.81,2,Occasional / Low-value
17176,161,2,596.19,2,Occasional / Low-value
17177,140,1,119.5,1,Lost / Lapsed
17178,366,1,436.71,1,Lost / Lapsed
17179,17,3,795.47,2,Occasional / Low-value
17180,57,7,1460.95,0,Champions
17181,8,2,225.45,2,Occasional / Low-value
17182,57,2,321.3,2,Occasional / Low-value
17184,204,2,198.41,1,Lost / Lapsed
17185,226,3,229.46,1,Lost / Lapsed
17187,161,1,263.76,1,Lost / Lapsed
17188,81,6,2118.7,0,Champions
17189,196,3,573.23,1,Lost / Lapsed
17190,38,5,1298.3,0,Champions
17191,3,11,2740.92,0,Champions
17192,171,1,77.83,1,Lost / Lapsed
17193,21,2,610.74,2,Occasional / Low-value
17194,165,1,549.88,1,Lost / Lapsed
17195,290,1,562.98,1,Lost / Lapsed
17196,62,1,352.9,2,Occasional / Low-value
17198,0,2,521.66,2,Occasional / Low-value
17199,217,1,145.12,1,Lost / Lapsed
17200,22,4,356.71,2,Occasional / Low-value
17201,158,3,899.41,2,Occasional / Low-value
17202,55,1,160.65,2,Occasional / Low-value
17203,23,4,2012.03,0,Champions
17204,9,5,3940.13,0,Champions
17205,51,2,615.27,2,Occasional / Low-value
17207,287,1,303.22,1,Lost / Lapsed
17208,30,1,115.35,2,Occasional / Low-value
17209,284,3,611.6,1,Lost / Lapsed
17210,27,1,253.37,2,Occasional / Low-value
17211,4,6,1729.43,0,Champions
17212,93,2,567.56,2,Occasional / Low-value
17213,1,7,2401.07,0,Champions
17215,99,1,186.15,2,Occasional / Low-value
17216,189,1,65.05,1,Lost / Lapsed
17217,254,1,104.5,1,Lost / Lapsed
17218,3,9,2231.96,0,Champions
17219,51,1,144.9,2,Occasional / Low-value
17220,52,7,1283.5,0,Champions
17221,226,3,643.39,1,Lost / Lapsed
17222,112,5,1250.86,0,Champions
17223,3,2,446.74,2,Occasional / Low-value
17224,136,1,100.86,1,Lost / Lapsed
17225,216,1,131.15,1,Lost / Lapsed
17226,79,2,506.63,2,Occasional / Low-value
17227,3,7,1082.71,0,Champions
17228,2,7,1271.15,0,Champions
17230,198,10,6286.54,0,Champions
17231,24,15,4022.72,0,Champions
17233,83,2,369.98,2,Occasional / Low-value
17235,7,7,1354.82,0,Champions
17236,45,6,1013.13,0,Champions
17237,10,2,687.39,2,Occasional / Low-value
17238,6,17,4038.45,0,Champions
17239,22,3,806.95,2,Occasional / Low-value
17240,231,1,130.6,1,Lost / Lapsed
17241,20,12,2744.14,0,Champions
17242,91,3,1754.24,2,Occasional / Low-value
17243,4,44,12213.01,0,Champions
17244,18,4,871.14,2,Occasional / Low-value
17245,324,1,200.18,1,Lost / Lapsed
17246,181,2,38.92,1,Lost / Lapsed
17248,116,1,227.51,2,Occasional / Low-value
17249,63,1,68.03,2,Occasional / Low-value
17251,17,2,529.15,2,Occasional / Low-value
17254,36,1,198.29,2,Occasional / Low-value
17255,25,2,500.72,2,Occasional / Low-value
17256,116,3,258.93,2,Occasional / Low-value
17257,71,2,192.73,2,Occasional / Low-value
17258,31,2,417.3,2,Occasional / Low-value
17259,3,5,1285.97,0,Champions
17260,46,1,120.95,2,Occasional / Low-value
17261,144,1,230.44,1,Lost / Lapsed
17262,1,7,1504.26,0,Champions
17264,59,1,279.59,2,Occasional / Low-value
17266,134,2,207.09,2,Occasional / Low-value
17268,80,7,970.25,0,Champions
17269,20,1,537.46,2,Occasional / Low-value
17270,104,2,604.4,2,Occasional / Low-value
17271,371,1,210.39,1,Lost / Lapsed
17273,59,1,141.12,2,Occasional / Low-value
17274,30,1,465.4,2,Occasional / Low-value
17275,18,1,114.52,2,Occasional / Low-value
17276,37,1,508.39,2,Occasional / Low-value
17278,200,1,25.2,1,Lost / Lapsed
17280,73,1,118.86,2,Occasional / Low-value
17281,9,6,797.85,0,Champions
17282,91,2,636.25,2,Occasional / Low-value
17283,13,1,188.46,2,Occasional / Low-value
17284,24,2,1140.58,2,Occasional / Low-value
17285,263,2,428.34,1,Lost / Lapsed
17286,35,2,241.56,2,Occasional / Low-value
17287,2,16,3047.85,0,Champions
17288,25,4,1080.25,2,Occasional / Low-value
17289,11,6,1134.98,0,Champions
17290,16,6,976.2,0,Champions
17292,107,2,271.75,2,Occasional / Low-value
17293,29,8,1899.12,0,Champions
17294,304,2,467.79,1,Lost / Lapsed
17296,365,1,338.13,1,Lost / Lapsed
17298,9,3,459.14,2,Occasional / Low-value
17299,74,2,346.97,2,Occasional / Low-value
17300,25,2,393.64,2,Occasional / Low-value
17301,259,1,132.8,1,Lost / Lapsed
17304,169,1,111.5,1,Lost / Lapsed
17305,283,1,2135.46,1,Lost / Lapsed
17306,28,2,1151.04,2,Occasional / Low-value
17307,30,11,3999.89,0,Champions
17308,28,2,4511.76,0,Champions
17309,16,2,247.84,2,Occasional / Low-value
17310,22,2,1025.1,2,Occasional / Low-value
17311,27,4,2181.71,0,Champions
17314,28,9,2376.51,0,Champions
17315,10,5,3358.34,0,Champions
17316,55,1,124.45,2,Occasional / Low-value
17318,360,1,164.28,1,Lost / Lapsed
17319,304,1,29.1,1,Lost / Lapsed
17320,3,4,1695.15,0,Champions
17321,29,4,1040.32,2,Occasional / Low-value
17322,11,5,922.59,0,Champions
17323,42,5,644.52,2,Occasional / Low-value
17324,1,9,1311.64,0,Champions
17325,45,2,512.77,2,Occasional / Low-value
17326,43,2,321.95,2,Occasional / Low-value
17327,44,2,152.35,2,Occasional / Low-value
17328,308,1,104.7,1,Lost / Lapsed
17329,366,3,481.32,1,Lost / Lapsed
17330,179,2,59.9,1,Lost / Lapsed
17332,163,5,838.27,2,Occasional / Low-value
17334,41,1,328.13,2,Occasional / Low-value
17335,18,2,508.0,2,Occasional / Low-value
17336,107,1,81.12,2,Occasional / Low-value
17338,10,9,5498.64,0,Champions
17339,0,2,119.0,2,Occasional / Low-value
17340,1,8,10051.53,0,Champions
17341,1,3,1108.47,2,Occasional / Low-value
17342,14,4,1227.54,0,Champions
17343,11,5,1066.3,0,Champions
17344,363,1,307.54,1,Lost / Lapsed
17345,10,6,1066.94,0,Champions
17346,8,12,2646.44,0,Champions
17348,72,4,1316.89,0,Champions
17349,15,4,741.5,2,Occasional / Low-value
17350,29,3,619.97,2,Occasional / Low-value
17351,62,9,1401.08,0,Champions
17352,331,1,36.25,1,Lost / Lapsed
17353,126,2,1502.0,2,Occasional / Low-value
17354,63,3,1750.4,2,Occasional / Low-value
17355,21,1,285.11,2,Occasional / Low-value
17356,189,4,768.25,1,Lost / Lapsed
17358,11,3,500.2,2,Occasional / Low-value
17359,283,1,156.6,1,Lost / Lapsed
17360,20,3,645.59,2,Occasional / Low-value
17361,311,2,392.44,1,Lost / Lapsed
17362,35,5,711.81,2,Occasional / Low-value
17363,30,3,940.86,2,Occasional / Low-value
17364,11,17,7589.24,0,Champions
17365,21,7,3423.42,0,Champions
17366,67,2,1096.24,2,Occasional / Low-value
17368,10,6,913.47,0,Champions
17369,90,1,979.2,2,Occasional / Low-value
17371,258,3,238.66,1,Lost / Lapsed
17372,16,20,3034.88,0,Champions
17373,53,3,520.58,2,Occasional / Low-value
17374,30,1,231.34,2,Occasional / Low-value
17375,66,1,260.45,2,Occasional / Low-value
17376,39,2,250.44,2,Occasional / Low-value
17377,0,60,14218.49,0,Champions
17378,9,1,10.95,2,Occasional / Low-value
17380,69,3,645.0,2,Occasional / Low-value
17381,3,12,19726.76,0,Champions
17382,70,7,836.88,0,Champions
17383,88,1,110.7,2,Occasional / Low-value
17384,102,1,171.15,2,Occasional / Low-value
17386,20,1,126.35,2,Occasional / Low-value
17388,55,7,1432.01,0,Champions
17389,9,27,25391.0,0,Champions
17390,55,1,149.3,2,Occasional / Low-value
17392,85,1,168.65,2,Occasional / Low-value
17393,45,2,381.15,2,Occasional / Low-value
17395,143,1,97.5,1,Lost / Lapsed
17396,6,7,1476.3,0,Champions
17397,51,1,536.77,2,Occasional / Low-value
17400,216,3,2547.09,1,Lost / Lapsed
17401,176,1,114.85,1,Lost / Lapsed
17402,4,12,2462.33,0,Champions
17403,85,1,118.95,2,Occasional / Low-value
17404,44,8,15874.3,0,Champions
17406,1,11,2704.63,0,Champions
17407,46,1,552.9,2,Occasional / Low-value
17408,135,2,283.44,2,Occasional / Low-value
17409,56,8,7021.66,0,Champions
17411,21,2,646.44,2,Occasional / Low-value
17412,7,10,3159.46,0,Champions
17413,39,2,560.14,2,Occasional / Low-value
17414,58,4,1471.52,0,Champions
17416,28,15,10405.03,0,Champions
17417,183,1,164.18,1,Lost / Lapsed
17418,22,1,206.6,2,Occasional / Low-value
17419,2,8,2273.95,0,Champions
17420,8,4,485.6,2,Occasional / Low-value
17421,21,3,1059.41,2,Occasional / Low-value
17422,16,5,1615.39,0,Champions
17423,28,1,420.54,2,Occasional / Low-value
17426,87,7,3040.51,0,Champions
17428,3,18,14562.91,0,Champions
17429,31,2,832.54,2,Occasional / Low-value
17430,0,3,469.41,2,Occasional / Low-value
17432,20,7,1385.63,0,Champions
17433,20,1,266.8,2,Occasional / Low-value
17435,46,1,331.35,2,Occasional / Low-value
17436,43,3,317.76,2,Occasional / Low-value
17437,164,1,373.17,1,Lost / Lapsed
17438,79,4,1034.32,2,Occasional / Low-value
17439,290,1,325.74,1,Lost / Lapsed
17440,184,1,137.16,1,Lost / Lapsed
17441,367,1,293.35,1,Lost / Lapsed
17442,16,9,2371.74,0,Champions
17448,132,46,14556.97,0,Champions
17449,22,6,2430.29,0,Champions
17450,2,7,52422.3,0,Champions
17454,97,6,1030.41,0,Champions
17456,0,2,975.56,2,Occasional / Low-value
17457,14,9,4247.11,0,Champions
17458,16,1,213.08,2,Occasional / Low-value
17460,7,12,1605.84,0,Champions
17463,195,2,661.5,1,Lost / Lapsed
17464,157,2,710.98,2,Occasional / Low-value
17465,60,7,2542.79,0,Champions
17467,30,1,102.6,2,Occasional / Low-value
17468,10,1,57.8,2,Occasional / Low-value
17469,35,12,3180.28,0,Champions
17470,2,7,1679.8,0,Champions
17471,109,1,321.65,2,Occasional / Low-value
17472,263,1,224.81,1,Lost / Lapsed
17473,43,2,607.0,2,Occasional / Low-value
17474,234,1,1047.0,1,Lost / Lapsed
17476,30,2,489.86,2,Occasional / Low-value
17477,247,2,1144.3,1,Lost / Lapsed
17478,43,2,1272.8,2,Occasional / Low-value
17479,267,1,389.26,1,Lost / Lapsed
17480,79,1,390.21,2,Occasional / Low-value
17482,122,2,778.19,2,Occasional / Low-value
17483,49,1,177.69,2,Occasional / Low-value
17484,211,2,209.57,1,Lost / Lapsed
17487,363,1,160.55,1,Lost / Lapsed
17488,276,1,336.5,1,Lost / Lapsed
17490,23,2,658.18,2,Occasional / Low-value
17491,2,8,2422.2,0,Champions
17492,113,2,747.85,2,Occasional / Low-value
17493,20,1,100.91,2,Occasional / Low-value
17494,136,1,54.7,1,Lost / Lapsed
17495,25,1,309.16,2,Occasional / Low-value
17496,198,3,1141.84,1,Lost / Lapsed
17497,25,2,287.25,2,Occasional / Low-value
17499,196,1,718.51,1,Lost / Lapsed
17504,15,9,6568.09,0,Champions
17505,185,3,1289.64,1,Lost / Lapsed
17508,16,7,4191.92,0,Champions
17510,55,1,206.08,2,Occasional / Low-value
17511,2,31,84541.17,0,Champions
17512,87,8,2542.83,0,Champions
17513,43,2,645.6,2,Occasional / Low-value
17514,304,1,334.18,1,Lost / Lapsed
17515,29,5,978.44,0,Champions
17516,13,1,189.47,2,Occasional / Low-value
17518,60,2,329.42,2,Occasional / Low-value
17519,3,10,3265.45,0,Champions
17521,29,2,554.85,2,Occasional / Low-value
17524,73,2,394.14,2,Occasional / Low-value
17525,32,2,739.2,2,Occasional / Low-value
17526,0,9,2970.14,0,Champions
17529,245,2,1240.25,1,Lost / Lapsed
17530,0,3,756.51,2,Occasional / Low-value
17531,162,2,970.12,2,Occasional / Low-value
17532,20,1,65.34,2,Occasional / Low-value
17533,69,1,34.8,2,Occasional / Low-value
17534,86,4,1445.47,0,Champions
17536,55,2,288.33,2,Occasional / Low-value
17539,252,4,1226.57,1,Lost / Lapsed
17540,18,4,1011.7,2,Occasional / Low-value
17541,144,1,124.46,1,Lost / Lapsed
17542,276,2,170.95,1,Lost / Lapsed
17543,184,1,120.05,1,Lost / Lapsed
17544,25,3,960.69,2,Occasional / Low-value
17545,25,3,802.58,2,Occasional / Low-value
17547,10,2,727.85,2,Occasional / Low-value
17548,13,3,627.96,2,Occasional / Low-value
17550,32,6,2280.48,0,Champions
17552,7,10,2154.88,0,Champions
17553,107,3,2270.0,0,Champions
17555,60,3,574.48,2,Occasional / Low-value
17556,14,1,142.77,2,Occasional / Low-value
17557,367,1,34.0,1,Lost / Lapsed
17558,28,1,259.17,2,Occasional / Low-value
17559,147,1,167.62,1,Lost / Lapsed
17560,30,4,1040.85,2,Occasional / Low-value
17561,25,3,554.72,2,Occasional / Low-value
17563,213,2,392.38,1,Lost / Lapsed
17565,221,1,131.83,1,Lost / Lapsed
17567,7,2,1024.55,2,Occasional / Low-value
17568,268,1,382.79,1,Lost / Lapsed
17570,16,1,100.0,2,Occasional / Low-value
17571,177,1,205.24,1,Lost / Lapsed
17572,8,7,496.26,0,Champions
17575,302,1,171.7,1,Lost / Lapsed
17576,0,23,5434.13,0,Champions
17577,280,2,348.75,1,Lost / Lapsed
17578,109,6,903.87,0,Champions
17579,213,1,304.38,1,Lost / Lapsed
17580,11,2,329.55,2,Occasional / Low-value
17581,7,20,7712.71,0,Champions
17582,81,4,1275.43,2,Occasional / Low-value
17583,195,1,135.95,1,Lost / Lapsed
17584,102,4,4067.12,0,Champions
17585,80,3,960.23,2,Occasional / Low-value
17586,254,1,167.4,1,Lost / Lapsed
17587,263,1,181.66,1,Lost / Lapsed
17588,31,4,1699.35,0,Champions
17589,20,14,11645.7,0,Champions
17591,2,2,550.7,2,Occasional / Low-value
17592,373,1,148.3,1,Lost / Lapsed
17593,44,6,4168.46,0,Champions
17594,84,2,1504.7,2,Occasional / Low-value
17596,3,7,2092.74,0,Champions
17597,53,4,1439.72,0,Champions
17598,16,1,409.98,2,Occasional / Low-value
17599,112,1,52.05,2,Occasional / Low-value
17601,15,1,305.47,2,Occasional / Low-value
17602,107,8,2348.16,0,Champions
17603,252,3,1398.76,1,Lost / Lapsed
17604,57,4,636.57,2,Occasional / Low-value
17605,225,1,160.75,1,Lost / Lapsed
17606,372,1,87.3,1,Lost / Lapsed
17607,11,1,333.81,2,Occasional / Low-value
17608,84,2,305.11,2,Occasional / Low-value
17609,37,6,782.12,0,Champions
17610,175,5,1529.49,0,Champions
17611,56,13,4387.76,0,Champions
17612,14,12,3346.41,0,Champions
17615,22,3,403.6,2,Occasional / Low-value
17616,2,2,489.6,2,Occasional / Low-value
17617,193,1,395.33,1,Lost / Lapsed
17618,18,8,3101.66,0,Champions
17621,39,3,1795.22,2,Occasional / Low-value
17622,232,2,1130.21,1,Lost / Lapsed
17623,44,6,1856.62,0,Champions
17624,72,2,725.15,2,Occasional / Low-value
17625,81,4,4020.8,0,Champions
17626,237,1,254.0,1,Lost / Lapsed
17627,113,1,296.36,2,Occasional / Low-value
17629,23,2,641.4,2,Occasional / Low-value
17631,9,4,470.16,2,Occasional / Low-value
17633,14,3,732.55,2,Occasional / Low-value
17635,59,3,1265.58,2,Occasional / Low-value
17638,282,2,842.4,1,Lost / Lapsed
17639,22,5,506.67,2,Occasional / Low-value
17640,14,5,2547.28,0,Champions
17642,64,3,1112.2,2,Occasional / Low-value
17643,8,2,439.7,2,Occasional / Low-value
17644,29,9,3132.96,0,Champions
17646,0,10,3141.4,0,Champions
17647,304,2,198.6,1,Lost / Lapsed
17648,20,1,418.87,2,Occasional / Low-value
17649,104,2,710.4,2,Occasional / Low-value
17651,133,6,1758.52,0,Champions
17655,1,3,1013.54,2,Occasional / Low-value
17657,65,1,126.0,2,Occasional / Low-value
17659,7,3,835.33,2,Occasional / Low-value
17660,372,1,163.47,1,Lost / Lapsed
17662,296,2,412.92,1,Lost / Lapsed
17663,52,10,3372.92,0,Champions
17664,109,2,561.59,2,Occasional / Low-value
17665,128,1,563.1,2,Occasional / Low-value
17666,112,3,1319.64,2,Occasional / Low-value
17667,70,4,1895.19,0,Champions
17669,97,3,2735.63,0,Champions
17671,0,2,830.63,2,Occasional / Low-value
17672,52,5,2600.46,0,Champions
17673,10,7,2604.46,0,Champions
17674,3,1,300.66,2,Occasional / Low-value
17675,2,40,17885.32,0,Champions
17676,1,5,1378.16,0,Champions
17677,1,28,20329.68,0,Champions
17678,238,1,301.65,1,Lost / Lapsed
17679,156,5,1585.5,0,Champions
17680,18,2,313.05,2,Occasional / Low-value
17681,232,5,731.2,1,Lost / Lapsed
17682,3,6,1982.45,0,Champions
17683,20,3,819.01,2,Occasional / Low-value
17685,7,6,2751.64,0,Champions
17686,58,2,2557.35,2,Occasional / Low-value
17687,55,1,432.68,2,Occasional / Low-value
17688,28,1,304.2,2,Occasional / Low-value
17689,23,2,317.08,2,Occasional / Low-value
17690,1,8,2690.15,0,Champions
17691,3,3,489.65,2,Occasional / Low-value
17692,31,8,2234.86,0,Champions
17694,146,2,1412.85,2,Occasional / Low-value
17695,29,3,980.7,2,Occasional / Low-value
17696,17,19,5393.88,0,Champions
17699,111,2,442.0,2,Occasional / Low-value
17700,16,10,4145.33,0,Champions
17702,18,2,1319.67,2,Occasional / Low-value
17703,53,1,296.1,2,Occasional / Low-value
17705,90,2,260.38,2,Occasional / Low-value
17706,1,17,10245.49,0,Champions
17707,11,6,456.9,2,Occasional / Low-value
17708,37,2,620.85,2,Occasional / Low-value
17709,105,4,533.56,2,Occasional / Low-value
17710,58,1,293.5,2,Occasional / Low-value
17713,17,4,1198.09,0,Champions
17714,59,4,1257.18,2,Occasional / Low-value
17715,227,1,163.2,1,Lost / Lapsed
17716,31,13,10300.98,0,Champions
