transaction_id,invoice_no,customer_id,country,quantity,unit_price,total_value,invoice_date,anomaly_score,is_anomaly
354910,523921,14646,Netherlands,216,1.45,313.2,2010-09-24 16:19:00,0.038119,1
354911,523921,14646,Netherlands,216,1.45,313.2,2010-09-24 16:19:00,0.038119,1
221253,510965,16754,United Kingdom,125,3.75,468.75,2010-06-04 11:37:00,0.03811,1
354971,523921,14646,Netherlands,288,0.64,184.32,2010-09-24 16:19:00,0.038093,1
172966,505747,16684,United Kingdom,144,1.69,243.36,2010-04-26 07:20:00,0.038041,1
172968,505747,16684,United Kingdom,144,1.69,243.36,2010-04-26 07:20:00,0.038041,1
122095,501049,14646,Netherlands,144,2.55,367.2,2010-03-12 10:41:00,0.038016,1
84238,497217,14156,EIRE,288,2.55,734.4,2010-02-07 14:27:00,0.038005,1
229541,511552,16754,United Kingdom,1152,0.18,207.36,2010-06-09 09:41:00,0.037982,1
154990,504132,17133,United Kingdom,320,2.55,816.0,2010-04-11 11:22:00,0.037972,1
367045,524969,14646,Netherlands,192,2.55,489.6,2010-10-01 14:38:00,0.037964,1
390757,526934,18102,United Kingdom,200,3.88,776.0,2010-10-14 09:46:00,0.037933,1
147910,503444,16377,United Kingdom,600,0.65,390.0,2010-04-01 10:36:00,0.037833,1
431639,530646,15270,United Kingdom,2,145.0,290.0,2010-11-04 08:37:00,0.037824,1
431650,530647,15270,United Kingdom,2,145.0,290.0,2010-11-04 08:39:00,0.037824,1
483556,534707,13089,United Kingdom,48,10.95,525.6,2010-11-23 16:41:00,0.037793,1
109122,499878,14156,EIRE,288,2.55,734.4,2010-03-03 09:59:00,0.037781,1
247495,513331,18102,United Kingdom,108,6.38,689.04,2010-06-23 17:35:00,0.037722,1
53253,494244,18102,United Kingdom,300,1.4,420.0,2010-01-12 16:02:00,0.03772,1
53223,494243,18102,United Kingdom,300,2.8,840.0,2010-01-12 15:57:00,0.037681,1
269957,515487,16029,United Kingdom,200,4.95,990.0,2010-07-13 10:39:00,0.037678,1
407602,528388,13093,United Kingdom,108,4.25,459.0,2010-10-21 18:37:00,0.037656,1
8665,490091,17949,United Kingdom,600,1.06,636.0,2009-12-03 15:54:00,0.037637,1
301970,518777,12748,United Kingdom,1,800.0,800.0,2010-08-11 15:56:00,0.037573,1
100833,498910,14091,United Kingdom,700,1.06,742.0,2010-02-23 15:17:00,0.037562,1
227441,511335,18102,United Kingdom,204,4.86,991.44,2010-06-08 10:44:00,0.037484,1
471723,533820,13093,United Kingdom,120,2.55,306.0,2010-11-19 09:34:00,0.037455,1
315736,520077,17553,United Kingdom,400,1.25,500.0,2010-08-24 09:49:00,0.037422,1
458700,532822,18102,United Kingdom,144,1.97,283.68,2010-11-15 08:34:00,0.037383,1
71073,495792,17672,United Kingdom,1,114.89,114.89,2010-01-26 17:20:00,0.037359,1
122102,501049,14646,Netherlands,240,1.65,396.0,2010-03-12 10:41:00,0.037314,1
487564,534934,12913,United Kingdom,280,2.55,714.0,2010-11-24 15:23:00,0.03729,1
251099,513621,13414,United Kingdom,600,0.65,390.0,2010-06-27 12:54:00,0.037263,1
47154,493799,16029,United Kingdom,832,2.55,2121.6,2010-01-07 11:12:00,0.037253,1
432176,530714,16754,United Kingdom,816,2.55,2080.8,2010-11-04 11:35:00,0.037253,1
297252,518346,13929,United Kingdom,432,0.36,155.52,2010-08-06 14:09:00,0.037224,1
366013,524874,12931,United Kingdom,200,2.1,420.0,2010-10-01 10:28:00,0.0372,1
201077,508728,12349,Italy,1,200.0,200.0,2010-05-18 09:57:00,0.037184,1
22194,491148,15061,United Kingdom,70,5.95,416.5,2009-12-10 07:43:00,0.037141,1
22195,491148,15061,United Kingdom,70,5.95,416.5,2009-12-10 07:43:00,0.037141,1
214993,510204,16754,United Kingdom,120,1.45,174.0,2010-05-28 07:51:00,0.037111,1
18553,490956,15413,United Kingdom,144,5.45,784.8,2009-12-08 15:10:00,0.037082,1
517006,537456,17450,United Kingdom,402,1.93,775.86,2010-12-07 09:43:00,0.037064,1
251622,513647,14646,Netherlands,288,0.55,158.4,2010-06-28 08:28:00,0.037028,1
251682,513647,14646,Netherlands,288,0.55,158.4,2010-06-28 08:28:00,0.037028,1
58145,494641,15413,United Kingdom,192,3.81,731.52,2010-01-17 11:33:00,0.037019,1
69961,495591,14646,Netherlands,576,1.06,610.56,2010-01-26 10:25:00,0.036942,1
347815,523208,17381,United Kingdom,504,1.06,534.24,2010-09-21 10:45:00,0.036942,1
347816,523208,17381,United Kingdom,504,1.06,534.24,2010-09-21 10:45:00,0.036942,1
347817,523208,17381,United Kingdom,504,1.06,534.24,2010-09-21 10:45:00,0.036942,1
442990,531561,12454,Spain,576,1.06,610.56,2010-11-09 10:09:00,0.036942,1
443159,531578,16013,United Kingdom,672,1.06,712.32,2010-11-09 10:50:00,0.036942,1
437065,531204,17389,United Kingdom,54,7.65,413.1,2010-11-05 15:25:00,0.036941,1
358740,524174,13687,United Kingdom,1872,0.07,131.04,2010-09-27 16:30:00,0.03694,1
372039,525286,15061,United Kingdom,120,3.75,450.0,2010-10-05 08:34:00,0.036914,1
300847,518673,14646,Netherlands,288,1.45,417.6,2010-08-10 16:10:00,0.03691,1
139491,502758,14646,Netherlands,288,1.06,305.28,2010-03-26 13:45:00,0.036874,1
354944,523921,14646,Netherlands,200,1.65,330.0,2010-09-24 16:19:00,0.036851,1
282603,516904,18244,United Kingdom,500,0.32,160.0,2010-07-25 10:30:00,0.036826,1
328348,521403,12744,Singapore,64,10.95,700.8,2010-09-06 10:19:00,0.036825,1
232008,511853,14298,United Kingdom,240,0.25,60.0,2010-06-11 08:08:00,0.036802,1
84248,497217,14156,EIRE,288,1.45,417.6,2010-02-07 14:27:00,0.036758,1
7708,490065,15061,United Kingdom,600,2.1,1260.0,2009-12-03 13:58:00,0.036757,1
53241,494244,18102,United Kingdom,160,4.0,640.0,2010-01-12 16:02:00,0.036752,1
129327,501685,18102,United Kingdom,200,4.58,916.0,2010-03-18 16:35:00,0.03673,1
129328,501685,18102,United Kingdom,200,4.58,916.0,2010-03-18 16:35:00,0.03673,1
129329,501685,18102,United Kingdom,200,4.58,916.0,2010-03-18 16:35:00,0.03673,1
129330,501685,18102,United Kingdom,200,4.58,916.0,2010-03-18 16:35:00,0.03673,1
129331,501685,18102,United Kingdom,200,4.58,916.0,2010-03-18 16:35:00,0.03673,1
273486,515940,18102,United Kingdom,816,1.08,881.28,2010-07-15 15:08:00,0.036729,1
272349,515817,13559,United Kingdom,240,2.75,660.0,2010-07-15 09:52:00,0.036669,1
188195,507254,13694,United Kingdom,432,0.25,108.0,2010-05-07 11:36:00,0.036653,1
113128,500232,15769,United Kingdom,300,1.65,495.0,2010-03-05 11:22:00,0.036604,1
326843,521313,12939,United Kingdom,300,1.65,495.0,2010-09-03 11:55:00,0.036604,1
104452,499388,14646,Netherlands,300,1.65,495.0,2010-02-26 12:43:00,0.036603,1
327041,521339,15769,United Kingdom,300,1.65,495.0,2010-09-03 12:52:00,0.036603,1
327043,521339,15769,United Kingdom,300,1.65,495.0,2010-09-03 12:52:00,0.036603,1
381265,526123,14646,Netherlands,192,2.55,489.6,2010-10-08 13:52:00,0.036595,1
247492,513331,18102,United Kingdom,108,5.88,635.04,2010-06-23 17:35:00,0.036565,1
392516,527113,12454,Spain,288,1.69,486.72,2010-10-14 17:33:00,0.036504,1
503117,536387,16029,United Kingdom,192,3.82,733.44,2010-12-01 09:58:00,0.036389,1
503121,536387,16029,United Kingdom,432,1.25,540.0,2010-12-01 09:58:00,0.036374,1
408574,528571,12621,Germany,384,0.55,211.2,2010-10-22 12:59:00,0.036289,1
224839,511109,16684,United Kingdom,120,4.95,594.0,2010-06-07 09:55:00,0.036274,1
224840,511109,16684,United Kingdom,120,4.95,594.0,2010-06-07 09:55:00,0.036274,1
328325,521400,14145,United Kingdom,120,4.95,594.0,2010-09-06 09:53:00,0.036274,1
243214,512938,14145,United Kingdom,120,4.95,594.0,2010-06-20 13:28:00,0.036227,1
407601,528388,13093,United Kingdom,72,7.65,550.8,2010-10-21 18:37:00,0.03614,1
195707,508094,12931,United Kingdom,250,1.06,265.0,2010-05-13 08:56:00,0.036109,1
442992,531561,12454,Spain,576,1.45,835.2,2010-11-09 10:09:00,0.03606,1
155959,504166,16029,United Kingdom,108,2.55,275.4,2010-04-12 07:14:00,0.036056,1
172958,505747,16684,United Kingdom,108,2.55,275.4,2010-04-26 07:20:00,0.036056,1
90861,497946,13902,Denmark,2504,1.45,3630.8,2010-02-15 11:57:00,0.036045,1
346546,523124,18251,United Kingdom,432,1.25,540.0,2010-09-20 13:26:00,0.036016,1
354928,523921,14646,Netherlands,128,2.55,326.4,2010-09-24 16:19:00,0.035988,1
437252,531214,13798,United Kingdom,128,2.55,326.4,2010-11-05 16:24:00,0.035988,1
195716,508095,12931,United Kingdom,240,1.27,304.8,2010-05-13 08:57:00,0.035942,1
195731,508096,12931,United Kingdom,240,1.27,304.8,2010-05-13 08:59:00,0.035942,1
9521,490142,14258,United Kingdom,60,4.95,297.0,2009-12-04 08:36:00,0.03594,1
301273,518735,18102,United Kingdom,229,6.86,1570.94,2010-08-11 11:58:00,0.03593,1
145403,503186,18102,United Kingdom,204,6.38,1301.52,2010-03-30 14:47:00,0.035889,1
355102,523929,14646,Netherlands,80,4.95,396.0,2010-09-24 16:50:00,0.035883,1
485702,534810,14045,United Kingdom,144,8.5,1224.0,2010-11-24 12:40:00,0.035851,1
297382,518360,15061,United Kingdom,192,1.45,278.4,2010-08-06 16:11:00,0.035848,1
354981,523921,14646,Netherlands,192,1.45,278.4,2010-09-24 16:19:00,0.035848,1
450717,532247,17306,United Kingdom,1440,0.25,360.0,2010-11-11 12:44:00,0.035844,1
201393,508748,17940,United Kingdom,5000,0.5,2500.0,2010-05-18 11:45:00,0.0358,1
201395,508748,17940,United Kingdom,5000,0.5,2500.0,2010-05-18 11:45:00,0.0358,1
519378,537659,18102,United Kingdom,160,3.88,620.8,2010-12-07 16:43:00,0.035789,1
47576,493819,14156,EIRE,608,2.55,1550.4,2010-01-07 12:34:00,0.035758,1
499076,536009,12415,Australia,288,1.45,417.6,2010-11-29 15:07:00,0.03572,1
499173,536009,12415,Australia,288,1.45,417.6,2010-11-29 15:07:00,0.03572,1
187068,507178,14646,Netherlands,64,10.95,700.8,2010-05-06 15:17:00,0.03571,1
503118,536387,16029,United Kingdom,192,3.37,647.04,2010-12-01 09:58:00,0.035709,1
503119,536387,16029,United Kingdom,192,3.37,647.04,2010-12-01 09:58:00,0.035709,1
262890,514729,15061,United Kingdom,432,0.72,311.04,2010-07-06 09:52:00,0.035692,1
390905,526945,18102,United Kingdom,34,16.88,573.92,2010-10-14 10:30:00,0.035667,1
263705,514859,13798,United Kingdom,144,2.55,367.2,2010-07-07 08:44:00,0.035663,1
323469,520879,14045,United Kingdom,100,8.5,850.0,2010-08-31 15:37:00,0.035663,1
431638,530642,17949,United Kingdom,360,1.8,648.0,2010-11-03 16:34:00,0.035659,1
272373,515827,16054,United Kingdom,1,295.0,295.0,2010-07-15 10:20:00,0.035651,1
160684,504715,17404,Sweden,240,1.25,300.0,2010-04-16 10:27:00,0.035646,1
513146,537235,17381,United Kingdom,288,1.06,305.28,2010-12-06 09:45:00,0.035637,1
343638,522940,15876,United Kingdom,216,1.45,313.2,2010-09-17 15:26:00,0.035629,1
25003,491456,18102,United Kingdom,144,3.0,432.0,2009-12-11 11:22:00,0.035606,1
328494,521430,17404,Sweden,1152,0.65,748.8,2010-09-06 11:22:00,0.035596,1
269956,515485,17949,United Kingdom,504,0.72,362.88,2010-07-13 10:37:00,0.035573,1
170305,505534,18102,United Kingdom,400,0.85,340.0,2010-04-22 17:46:00,0.035565,1
170306,505534,18102,United Kingdom,400,0.85,340.0,2010-04-22 17:46:00,0.035565,1
228043,511465,18008,United Kingdom,3500,2.55,8925.0,2010-06-08 12:59:00,0.035549,1
47136,493765,14828,United Kingdom,288,1.45,417.6,2010-01-07 09:34:00,0.035508,1
282757,516916,13082,United Kingdom,516,0.65,335.4,2010-07-25 11:21:00,0.035482,1
11693,490324,13694,United Kingdom,160,2.1,336.0,2009-12-04 15:27:00,0.035457,1
11694,490324,13694,United Kingdom,160,2.1,336.0,2009-12-04 15:27:00,0.035457,1
149558,503612,13027,United Kingdom,720,0.42,302.4,2010-04-06 10:47:00,0.035448,1
196637,508217,17133,United Kingdom,1440,0.55,792.0,2010-05-13 14:57:00,0.035422,1
227428,511330,18102,United Kingdom,624,0.48,299.52,2010-06-08 10:26:00,0.035421,1
8666,490094,17949,United Kingdom,504,1.69,851.76,2009-12-03 15:56:00,0.035387,1
363562,524594,14911,EIRE,1,237.85,237.85,2010-09-29 16:26:00,0.035373,1
208633,509472,18052,United Kingdom,720,0.66,475.2,2010-05-24 11:11:00,0.03537,1
90874,497946,13902,Denmark,696,0.5,348.0,2010-02-15 11:57:00,0.035365,1
404932,528138,12931,United Kingdom,500,0.72,360.0,2010-10-20 15:24:00,0.035354,1
90871,497946,13902,Denmark,1400,0.15,210.0,2010-02-15 11:57:00,0.035341,1
366014,524874,12931,United Kingdom,240,1.27,304.8,2010-10-01 10:28:00,0.035307,1
231968,511853,14298,United Kingdom,288,0.16,46.08,2010-06-11 08:08:00,0.035305,1
84237,497217,14156,EIRE,288,1.85,532.8,2010-02-07 14:27:00,0.035248,1
84247,497217,14156,EIRE,288,1.85,532.8,2010-02-07 14:27:00,0.035248,1
84251,497217,14156,EIRE,288,1.85,532.8,2010-02-07 14:27:00,0.035248,1
208625,509472,18052,United Kingdom,1000,0.3,300.0,2010-05-24 11:11:00,0.035246,1
79037,496584,14911,EIRE,1,608.5,608.5,2010-02-02 14:11:00,0.035204,1
464323,533162,12357,Switzerland,1,850.0,850.0,2010-11-16 14:29:00,0.035204,1
208791,509531,13082,United Kingdom,600,0.65,390.0,2010-05-24 11:50:00,0.035143,1
208637,509472,18052,United Kingdom,1098,1.25,1372.5,2010-05-24 11:11:00,0.035134,1
208638,509472,18052,United Kingdom,1200,1.25,1500.0,2010-05-24 11:11:00,0.035134,1
291491,517754,18102,United Kingdom,300,2.3,690.0,2010-08-02 10:28:00,0.035133,1
392690,527124,14088,United Kingdom,35,8.5,297.5,2010-10-14 19:46:00,0.03512,1
170304,505533,18102,United Kingdom,96,7.26,696.96,2010-04-22 17:44:00,0.035087,1
273501,515944,18102,United Kingdom,192,4.58,879.36,2010-07-15 15:29:00,0.035032,1
151737,503828,12971,United Kingdom,1440,0.16,230.4,2010-04-07 15:43:00,0.034986,1
479945,534395,16013,United Kingdom,960,0.9,864.0,2010-11-22 13:12:00,0.034938,1
459270,532853,12939,United Kingdom,240,3.39,813.6,2010-11-15 10:51:00,0.034894,1
459272,532853,12939,United Kingdom,240,3.39,813.6,2010-11-15 10:51:00,0.034894,1
187152,507181,14646,Netherlands,576,0.55,316.8,2010-05-06 15:27:00,0.034861,1
102349,499167,16029,United Kingdom,192,2.95,566.4,2010-02-25 09:32:00,0.034856,1
102350,499167,16029,United Kingdom,192,2.95,566.4,2010-02-25 09:32:00,0.034856,1
8570,490086,17949,United Kingdom,432,1.85,799.2,2009-12-03 15:48:00,0.03484,1
36630,492415,17428,United Kingdom,192,2.55,489.6,2009-12-16 17:06:00,0.034814,1
392748,527124,14088,United Kingdom,27,10.95,295.65,2010-10-14 19:46:00,0.034785,1
208639,509472,18052,United Kingdom,1128,0.75,846.0,2010-05-24 11:11:00,0.034715,1
426224,530086,16013,United Kingdom,576,0.9,518.4,2010-11-01 13:32:00,0.034711,1
446553,531866,18102,United Kingdom,612,2.31,1413.72,2010-11-10 11:28:00,0.034705,1
446554,531866,18102,United Kingdom,612,2.32,1419.84,2010-11-10 11:28:00,0.034705,1
196638,508217,17133,United Kingdom,480,2.55,1224.0,2010-05-13 14:57:00,0.034698,1
358618,524155,14911,EIRE,36,10.95,394.2,2010-09-27 16:00:00,0.034693,1
355107,523929,14646,Netherlands,50,7.65,382.5,2010-09-24 16:50:00,0.034678,1
358752,524174,13687,United Kingdom,984,0.13,127.92,2010-09-27 16:30:00,0.034673,1
422273,529803,14213,United Kingdom,48,7.65,367.2,2010-10-31 10:37:00,0.034605,1
242241,512804,16943,United Kingdom,1,241.38,241.38,2010-06-18 11:16:00,0.034588,1
239468,512545,14258,United Kingdom,960,0.42,403.2,2010-06-16 13:22:00,0.03456,1
128182,501611,13694,United Kingdom,68,12.75,867.0,2010-03-18 10:51:00,0.034517,1
496569,535825,13946,United Kingdom,432,0.25,108.0,2010-11-28 16:21:00,0.034505,1
273349,515936,18102,United Kingdom,204,4.17,850.68,2010-07-15 15:00:00,0.034457,1
488578,535228,16013,United Kingdom,500,2.55,1275.0,2010-11-25 12:24:00,0.034399,1
181477,506581,14045,United Kingdom,48,8.5,408.0,2010-04-30 14:10:00,0.034381,1
243070,512926,15538,United Kingdom,150,2.55,382.5,2010-06-20 10:49:00,0.03438,1
388899,526761,14646,Netherlands,864,0.72,622.08,2010-10-13 10:53:00,0.034371,1
485007,534760,12931,United Kingdom,1000,0.72,720.0,2010-11-24 10:09:00,0.034371,1
392733,527124,14088,United Kingdom,24,12.75,306.0,2010-10-14 19:46:00,0.034347,1
392734,527124,14088,United Kingdom,24,12.75,306.0,2010-10-14 19:46:00,0.034347,1
154421,504099,12931,United Kingdom,300,0.72,216.0,2010-04-09 14:27:00,0.03433,1
7625,490061,18102,United Kingdom,600,2.0,1200.0,2009-12-03 13:42:00,0.034316,1
7626,490061,18102,United Kingdom,600,2.0,1200.0,2009-12-03 13:42:00,0.034316,1
462566,533075,18084,United Kingdom,213,1.45,308.85,2010-11-16 08:09:00,0.034314,1
47140,493793,17949,United Kingdom,600,1.25,750.0,2010-01-07 10:56:00,0.034299,1
437068,531204,17389,United Kingdom,324,0.36,116.64,2010-11-05 15:25:00,0.034292,1
208624,509472,18052,United Kingdom,808,0.75,606.0,2010-05-24 11:11:00,0.034262,1
310438,519640,16684,United Kingdom,720,0.36,259.2,2010-08-19 10:11:00,0.034254,1
383492,526237,15971,United Kingdom,108,2.95,318.6,2010-10-11 08:12:00,0.034248,1
517723,537618,15061,United Kingdom,80,10.95,876.0,2010-12-07 13:50:00,0.034238,1
401220,527870,16684,United Kingdom,240,4.95,1188.0,2010-10-19 11:36:00,0.034221,1
142206,502877,16532,United Kingdom,240,3.59,861.6,2010-03-29 10:26:00,0.034215,1
153917,503980,13762,United Kingdom,144,1.06,152.64,2010-04-09 08:05:00,0.034212,1
465108,533316,14113,United Kingdom,120,4.25,510.0,2010-11-16 17:21:00,0.034171,1
312200,519793,18251,United Kingdom,500,0.19,95.0,2010-08-20 12:26:00,0.034083,1
312201,519793,18251,United Kingdom,500,0.19,95.0,2010-08-20 12:26:00,0.034083,1
312202,519793,18251,United Kingdom,500,0.19,95.0,2010-08-20 12:26:00,0.034083,1
312203,519793,18251,United Kingdom,500,0.19,95.0,2010-08-20 12:26:00,0.034083,1
234278,512078,13941,United Kingdom,144,4.25,612.0,2010-06-13 12:14:00,0.034015,1
71040,495753,14653,United Kingdom,1,178.31,178.31,2010-01-26 16:29:00,0.03401,1
347600,523195,13802,United Kingdom,200,1.65,330.0,2010-09-21 08:25:00,0.034,1
201394,508748,17940,United Kingdom,2500,0.5,1250.0,2010-05-18 11:45:00,0.033989,1
308613,519514,14156,EIRE,144,5.45,784.8,2010-08-18 09:19:00,0.033981,1
255027,513973,13027,United Kingdom,600,0.42,252.0,2010-06-29 16:28:00,0.033979,1
408308,528474,14866,United Kingdom,160,2.55,408.0,2010-10-22 11:45:00,0.033975,1
408309,528474,14866,United Kingdom,160,2.55,408.0,2010-10-22 11:45:00,0.033975,1
227444,511335,18102,United Kingdom,120,7.46,895.2,2010-06-08 10:44:00,0.033969,1
9674,490147,13408,United Kingdom,160,1.45,232.0,2009-12-04 09:31:00,0.033915,1
65461,495236,17409,United Kingdom,160,1.45,232.0,2010-01-22 09:43:00,0.033915,1
420412,529598,13078,United Kingdom,160,1.45,232.0,2010-10-29 09:36:00,0.033915,1
53200,494243,18102,United Kingdom,288,1.4,403.2,2010-01-12 15:57:00,0.033891,1
195705,508094,12931,United Kingdom,140,2.55,357.0,2010-05-13 08:56:00,0.033878,1
502657,536324,14646,Netherlands,300,1.65,495.0,2010-11-30 16:25:00,0.033846,1
139495,502758,14646,Netherlands,288,0.72,207.36,2010-03-26 13:45:00,0.033815,1
161022,504826,12875,United Kingdom,288,0.72,207.36,2010-04-16 13:12:00,0.033815,1
18171,490933,14063,United Kingdom,72,10.95,788.4,2009-12-08 13:46:00,0.033786,1
18172,490933,14063,United Kingdom,72,10.95,788.4,2009-12-08 13:46:00,0.033786,1
358759,524174,13687,United Kingdom,864,0.13,112.32,2010-09-27 16:30:00,0.033768,1
398264,527454,12939,United Kingdom,168,3.39,569.52,2010-10-18 10:19:00,0.033763,1
398266,527454,12939,United Kingdom,168,3.39,569.52,2010-10-18 10:19:00,0.033763,1
392912,527133,12709,Germany,144,1.49,214.56,2010-10-15 09:33:00,0.033689,1
331080,521692,14911,EIRE,1,125.0,125.0,2010-09-08 08:18:00,0.033684,1
170683,505568,13694,United Kingdom,360,0.38,136.8,2010-04-23 11:12:00,0.033667,1
320493,520663,14062,United Kingdom,216,2.55,550.8,2010-08-27 12:50:00,0.033661,1
7628,490061,18102,United Kingdom,500,2.0,1000.0,2009-12-03 13:42:00,0.033637,1
199923,508594,16656,United Kingdom,576,2.1,1209.6,2010-05-17 12:11:00,0.033633,1
53666,494348,14156,EIRE,1,546.95,546.95,2010-01-13 14:25:00,0.033631,1
63611,495055,14911,EIRE,1,756.85,756.85,2010-01-20 14:46:00,0.033631,1
63612,495056,14911,EIRE,1,756.85,756.85,2010-01-20 14:50:00,0.033631,1
136408,502455,14911,EIRE,1,782.56,782.56,2010-03-24 14:17:00,0.033631,1
84250,497217,14156,EIRE,288,1.69,486.72,2010-02-07 14:27:00,0.033628,1
298926,518505,14277,France,720,0.33,237.6,2010-08-09 13:10:00,0.033591,1
139498,502758,14646,Netherlands,288,0.79,227.52,2010-03-26 13:45:00,0.033589,1
22961,491176,13091,United Kingdom,1,1213.02,1213.02,2009-12-10 11:50:00,0.033582,1
195856,508105,13892,United Kingdom,864,0.29,250.56,2010-05-13 10:32:00,0.033576,1
494524,535666,12621,Germany,32,10.95,350.4,2010-11-28 11:52:00,0.033559,1
405461,528158,14031,United Kingdom,288,1.06,305.28,2010-10-20 17:33:00,0.033541,1
100832,498910,14091,United Kingdom,200,4.25,850.0,2010-02-23 15:17:00,0.033529,1
250382,513589,14970,United Kingdom,40,8.5,340.0,2010-06-27 10:48:00,0.033513,1
442993,531561,12454,Spain,288,2.55,734.4,2010-11-09 10:09:00,0.033465,1
153033,503937,17805,United Kingdom,648,0.64,414.72,2010-04-08 14:36:00,0.033463,1
142428,502887,16754,United Kingdom,600,1.69,1014.0,2010-03-29 11:28:00,0.033409,1
99312,498723,13340,United Kingdom,16,60.0,960.0,2010-02-22 14:54:00,0.0334,1
446558,531866,18102,United Kingdom,608,2.29,1392.32,2010-11-10 11:28:00,0.033382,1
464502,533280,15523,United Kingdom,150,4.65,697.5,2010-11-16 15:27:00,0.03334,1
260398,514509,15369,United Kingdom,108,4.95,534.6,2010-07-04 13:10:00,0.033285,1
322141,520750,15480,Malta,1,1868.56,1868.56,2010-08-31 11:04:00,0.03328,1
295469,518153,17353,United Kingdom,200,1.45,290.0,2010-08-05 08:54:00,0.033259,1
295470,518153,17353,United Kingdom,200,1.45,290.0,2010-08-05 08:54:00,0.033259,1
295471,518153,17353,United Kingdom,200,1.45,290.0,2010-08-05 08:54:00,0.033259,1
295472,518153,17353,United Kingdom,200,1.45,290.0,2010-08-05 08:54:00,0.033259,1
155951,504165,16754,United Kingdom,126,1.69,212.94,2010-04-12 07:07:00,0.033219,1
452534,532384,12748,United Kingdom,243,1.25,303.75,2010-11-11 18:34:00,0.033214,1
449437,532119,13199,United Kingdom,384,0.72,276.48,2010-11-11 09:02:00,0.033172,1
